,QE_smooth,wl,I_sun,Jsc_wl,v,i,Eg,SE,,,,,,,,,
249,98.97781164,529,1.742125,66.88172735,0,0,1.87,42.47946043,,,,,,,,,
250,98.92541738,530,1.71325,65.8626423,0,0,1.87,42.53723271,,,,,,,,,
251,98.93943887,531,1.76825,68.11492446,0,0,1.87,42.62353216,,,,,,,,,
252,98.95346036,532,1.738,67.08524943,0,0,1.87,42.70985436,,,,,,,,,
253,98.96748186,533,1.601875,61.95594723,0,0,1.87,42.79619931,,,,,,,,,
254,98.98150335,534,1.670625,64.74540134,0,0,1.87,42.88256701,,,,,,,,,
255,98.99552484,535,1.711875,66.47770877,0,0,1.87,42.96895746,,,,,,,,,
256,99.00954633,536,1.7545,68.26999661,0,0,1.87,43.05537067,,,,,,,,,
257,99.02356782,537,1.667875,65.0295881,0,0,1.87,43.14180663,,,,,,,,,
258,99.03758931,538,1.7105,66.82516862,0,0,1.87,43.22826533,,,,,,,,,
259,99.0516108,539,1.681625,65.82852308,0,0,1.87,43.31474679,,,,,,,,,
260,99.0611766,540,1.626625,63.79980233,0,0,1.87,43.39929894,,,,,,,,,
261,98.92155344,541,1.588125,62.31714148,0,0,1.87,43.41838498,,,,,,,,,
262,98.78193027,542,1.683,66.06866925,0,0,1.87,43.43724447,,,,,,,,,
263,98.64230711,543,1.683,66.09701021,0,0,1.87,43.45587741,,,,,,,,,
264,98.50268395,544,1.716,67.42157534,0,0,1.87,43.47428379,,,,,,,,,
265,98.36306079,545,1.695375,66.63907497,0,0,1.87,43.49246362,,,,,,,,,
266,98.22343763,546,1.6775,65.96369115,0,0,1.87,43.51041689,,,,,,,,,
267,98.08381446,547,1.68575,66.31510939,0,0,1.87,43.52814361,,,,,,,,,
268,97.9441913,548,1.662375,65.42186052,0,0,1.87,43.54564377,,,,,,,,,
269,97.80456814,549,1.69675,66.80115793,0,0,1.87,43.56291738,,,,,,,,,
270,97.66494498,550,1.694,66.71898853,0,0,1.87,43.57996443,,,,,,,,,
271,97.74009154,551,1.689875,66.72883917,0,0,1.87,43.69279353,,,,,,,,,
272,97.82051932,552,1.714625,67.88484677,0,0,1.87,43.80810971,,,,,,,,,
273,97.90094711,553,1.683,66.80835664,0,0,1.87,43.9235564,,,,,,,,,
274,97.98137489,554,1.70225,67.75030979,0,0,1.87,44.03913359,,,,,,,,,
275,98.06180267,555,1.7105,68.25753223,0,0,1.87,44.15484128,,,,,,,,,
276,98.14223046,556,1.681625,67.28132245,0,0,1.87,44.27067948,,,,,,,,,
277,98.22265824,557,1.65,66.18894691,0,0,1.87,44.38664818,,,,,,,,,
278,98.30308603,558,1.665125,66.97039194,0,0,1.87,44.50274738,,,,,,,,,
279,98.38351381,559,1.6005,64.53933176,0,0,1.87,44.61897709,,,,,,,,,
280,98.4640999,560,1.62525,65.70838081,0,0,1.87,44.73540922,,,,,,,,,
281,98.58410341,561,1.692625,68.638084,0,0,1.87,44.8699127,,,,,,,,,
282,98.70410692,562,1.64725,66.99859627,0,0,1.87,45.00461089,,,,,,,,,
283,98.82411043,563,1.681625,68.60173701,0,0,1.87,45.13950381,,,,,,,,,
284,98.94411394,564,1.6665,68.18816984,0,0,1.87,45.27459144,,,,,,,,,
285,99.06411745,565,1.65825,68.05334505,0,0,1.87,45.40987379,,,,,,,,,
286,99.18412096,566,1.599125,65.82269219,0,0,1.87,45.54535087,,,,,,,,,
287,99.30412447,567,1.6665,68.80029686,0,0,1.87,45.68102266,,,,,,,,,
288,99.42412798,568,1.659625,68.72025195,0,0,1.87,45.81688917,,,,,,,,,
289,99.54413149,569,1.632125,67.78225201,0,0,1.87,45.9529504,,,,,,,,,
290,99.66121019,570,1.621125,67.52306756,0,0,1.87,46.08785379,,,,,,,,,
291,99.70424494,571,1.590875,66.40800948,0,0,1.87,46.1886458,,,,,,,,,
292,99.74727969,572,1.651375,69.08399488,0,0,1.87,46.28950765,,,,,,,,,
293,99.79031445,573,1.66925,69.98404595,0,0,1.87,46.39043932,,,,,,,,,
294,99.8333492,574,1.656875,69.61645862,0,0,1.87,46.49144082,,,,,,,,,
295,99.87638396,575,1.621125,68.26243983,0,0,1.87,46.59251216,,,,,,,,,
296,99.91941871,576,1.612875,68.06247554,0,0,1.87,46.69365332,,,,,,,,,
297,99.96245346,577,1.637625,69.25670543,0,0,1.87,46.79486431,,,,,,,,,
298,100.0054882,578,1.604625,68.00798001,0,0,1.87,46.89614512,,,,,,,,,
299,100.048523,579,1.618375,68.73897545,0,0,1.87,46.99749577,,,,,,,,,
300,100.0914065,580,1.645875,70.05776571,0,0,1.87,47.09884507,,,,,,,,,
301,99.98319189,581,1.654125,70.45407276,0,0,1.87,47.12904091,,,,,,,,,
302,99.8749773,582,1.68025,71.61240034,0,0,1.87,47.15906115,,,,,,,,,
303,99.76676271,583,1.692625,72.18547766,0,0,1.87,47.1889058,,,,,,,,,
304,99.65854812,584,1.692625,72.2308628,0,0,1.87,47.21857486,,,,,,,,,
305,99.55033353,585,1.678875,71.6888471,0,0,1.87,47.24806834,,,,,,,,,
306,99.44211894,586,1.648625,70.44083828,0,0,1.87,47.27738622,,,,,,,,,
307,99.33390435,587,1.66375,71.13090334,0,0,1.87,47.30652851,,,,,,,,,
308,99.22568976,588,1.615625,69.11569285,0,0,1.87,47.33549521,,,,,,,,,
309,99.11747518,589,1.4575,62.3891024,0,0,1.87,47.36428632,,,,,,,,,
310,99.00926059,590,1.508375,64.6058438,0,0,1.87,47.39290183,,,,,,,,,
311,98.93948764,591,1.5895,68.14787509,0,0,1.87,47.43977386,,,,,,,,,
312,98.8709445,592,1.579875,67.80282124,0,0,1.87,47.48712335,,,,,,,,,
313,98.80240137,593,1.590875,68.34282066,0,0,1.87,47.53436162,,,,,,,,,
314,98.73385823,594,1.584,68.11494011,0,0,1.87,47.58148867,,,,,,,,,
315,98.6653151,595,1.579875,68.00468735,0,0,1.87,47.6285045,,,,,,,,,
316,98.59677197,596,1.6115,69.43427651,0,0,1.87,47.67540911,,,,,,,,,
317,98.52822883,597,1.615625,69.68033345,0,0,1.87,47.7222025,,,,,,,,,
318,98.4596857,598,1.607375,69.39233268,0,0,1.87,47.76888467,,,,,,,,,
319,98.39114256,599,1.607375,69.45998482,0,0,1.87,47.81545563,,,,,,,,,
320,98.32320501,600,1.612875,69.7658092,0,0,1.87,47.86221015,,,,,,,,,
321,98.28653467,601,1.595,69.0818296,0,0,1.87,47.9241002,,,,,,,,,
322,98.24986433,602,1.579875,68.51502586,0,0,1.87,47.98593074,,,,,,,,,
323,98.21319399,603,1.606,69.7376545,0,0,1.87,48.04770179,,,,,,,,,
324,98.17652365,604,1.634875,71.08267943,0,0,1.87,48.10941333,,,,,,,,,
325,98.13985331,605,1.637625,71.29349201,0,0,1.87,48.17106537,,,,,,,,,
326,98.10318297,606,1.63075,71.08496571,0,0,1.87,48.2326579,,,,,,,,,
327,98.06651263,607,1.63625,71.41570547,0,0,1.87,48.29419094,,,,,,,,,
328,98.02984229,608,1.628,71.14607278,0,0,1.87,48.35566447,,,,,,,,,
329,97.99317195,609,1.617,70.75510449,0,0,1.87,48.41707851,,,,,,,,,
330,97.95650161,610,1.607375,70.42307092,0,0,1.87,48.47843304,,,,,,,,,
331,97.84488902,611,1.60875,70.51841846,0,0,1.87,48.50257853,,,,,,,,,
332,97.73320142,612,1.6225,71.15622524,0,0,1.87,48.52650567,,,,,,,,,
333,97.62151381,613,1.601875,70.28607385,0,0,1.87,48.55025158,,,,,,,,,
334,97.50982621,614,1.566125,68.7508108,0,0,1.87,48.57381627,,,,,,,,,
335,97.3981386,615,1.60325,70.41443031,0,0,1.87,48.59719973,,,,,,,,,
336,97.286451,616,1.57575,69.23967762,0,0,1.87,48.62040197,,,,,,,,,
337,97.17476339,617,1.560625,68.60754262,0,0,1.87,48.64342298,,,,,,,,,
338,97.06307579,618,1.6005,70.39354739,0,0,1.87,48.66626277,,,,,,,,,
339,96.95138818,619,1.615625,71.09186281,0,0,1.87,48.68892132,,,,,,,,,
340,96.83970058,620,1.618375,71.24574579,0,0,1.87,48.71139866,,,,,,,,,
341,96.76630117,621,1.618375,71.30657066,0,0,1.87,48.7529852,,,,,,,,,
342,96.69352434,622,1.568875,69.18481209,0,0,1.87,48.79476681,,,,,,,,,
343,96.62074751,623,1.552375,68.51564151,0,0,1.87,48.83643034,,,,,,,,,
344,96.54797067,624,1.549625,68.45245088,0,0,1.87,48.87797577,,,,,,,,,
345,96.47519384,625,1.541375,68.14572816,0,0,1.87,48.91940312,,,,,,,,,
346,96.40241701,626,1.5455,68.38579717,0,0,1.87,48.96071238,,,,,,,,,
347,96.32964017,627,1.5675,69.41761316,0,0,1.87,49.00190355,,,,,,,,,
348,96.25686334,628,1.513875,67.09899492,0,0,1.87,49.04297663,,,,,,,,,
349,96.18408651,629,1.541375,68.37491972,0,0,1.87,49.08393162,,,,,,,,,
350,96.11130968,630,1.5345,68.12657975,0,0,1.87,49.12476852,,,,,,,,,
351,96.06536788,631,1.541375,68.50766553,0,0,1.87,49.17922513,,,,,,,,,
352,96.02011416,632,1.51525,67.42147314,0,0,1.87,49.23396001,,,,,,,,,
353,95.97486045,633,1.5785,70.3137781,0,0,1.87,49.28862145,,,,,,,,,
354,95.92960673,634,1.568875,69.96243445,0,0,1.87,49.34320946,,,,,,,,,
355,95.88435301,635,1.577125,70.40803632,0,0,1.87,49.39772405,,,,,,,,,
356,95.83909929,636,1.562,69.8096591,0,0,1.87,49.45216521,,,,,,,,,
357,95.79384558,637,1.6005,71.60896017,0,0,1.87,49.50653293,,,,,,,,,
358,95.74859186,638,1.61425,72.30336636,0,0,1.87,49.56082723,,,,,,,,,
359,95.70333814,639,1.60325,71.88923159,0,0,1.87,49.6150481,,,,,,,,,
360,95.65808443,640,1.577125,70.79497266,0,0,1.87,49.66919553,,,,,,,,,
361,95.53158609,641,1.573,70.62661453,0,0,1.87,49.68101844,,,,,,,,,
362,95.40274738,642,1.57575,70.7648962,0,0,1.87,49.69141707,,,,,,,,,
363,95.27390867,643,1.590875,71.45879053,0,0,1.87,49.70160665,,,,,,,,,
364,95.14506995,644,1.58675,71.28781648,0,0,1.87,49.71158718,,,,,,,,,
365,95.01623124,645,1.588125,71.36361572,0,0,1.87,49.72135864,,,,,,,,,
366,94.88739253,646,1.555125,69.89417486,0,0,1.87,49.73092106,,,,,,,,,
367,94.75855381,647,1.54,69.22740846,0,0,1.87,49.74027441,,,,,,,,,
368,94.6297151,648,1.524875,68.56009825,0,0,1.87,49.74941871,,,,,,,,,
369,94.50087639,649,1.491875,67.08842832,0,0,1.87,49.75835396,,,,,,,,,
370,94.37203767,650,1.505625,67.71862867,0,0,1.87,49.76708015,,,,,,,,,
371,94.38784904,651,1.56475,70.49798217,0,0,1.87,49.85199584,,,,,,,,,
372,94.40721738,652,1.533125,69.19345347,0,0,1.87,49.93881872,,,,,,,,,
373,94.42658571,653,1.563375,70.68142218,0,0,1.87,50.02567303,,,,,,,,,
374,94.44595405,654,1.5455,69.99463678,0,0,1.87,50.11255877,,,,,,,,,
375,94.46532238,655,1.469875,66.68509327,0,0,1.87,50.19947593,,,,,,,,,
376,94.48469072,656,1.329625,60.4267318,0,0,1.87,50.28642453,,,,,,,,,
377,94.50405905,657,1.375,62.59695081,0,0,1.87,50.37340455,,,,,,,,,
378,94.52342739,658,1.500125,68.41123829,0,0,1.87,50.46041599,,,,,,,,,
379,94.54279572,659,1.529,69.84832391,0,0,1.87,50.54745887,,,,,,,,,
380,94.56216406,660,1.53725,70.34617503,0,0,1.87,50.63453317,,,,,,,,,
381,94.50210748,661,1.529,70.03015493,0,0,1.87,50.67904536,,,,,,,,,
382,94.44084138,662,1.519375,69.64941319,0,0,1.87,50.72281049,,,,,,,,,
383,94.37957529,663,1.519375,69.70937224,0,0,1.87,50.76647621,,,,,,,,,
384,94.31830919,664,1.53175,70.33745068,0,0,1.87,50.81004252,,,,,,,,,
385,94.25704309,665,1.557875,71.59830044,0,0,1.87,50.85350942,,,,,,,,,
386,94.195777,666,1.560625,71.78585382,0,0,1.87,50.8968769,,,,,,,,,
387,94.1345109,667,1.552375,71.46707258,0,0,1.87,50.94014498,,,,,,,,,
388,94.0732448,668,1.555125,71.65434628,0,0,1.87,50.98331364,,,,,,,,,
389,94.01197871,669,1.577125,72.72941191,0,0,1.87,51.02638289,,,,,,,,,
390,93.95071261,670,1.563375,72.15604033,0,0,1.87,51.06935273,,,,,,,,,
391,93.90682312,671,1.549625,71.59470953,0,0,1.87,51.12168276,,,,,,,,,
392,93.86293362,672,1.5345,70.96838757,0,0,1.87,51.17394158,,,,,,,,,
393,93.81904412,673,1.546875,71.61367107,0,0,1.87,51.22612917,,,,,,,,,
394,93.77515463,674,1.54,71.36792251,0,0,1.87,51.27824556,,,,,,,,,
395,93.73126513,675,1.533125,71.12142765,0,0,1.87,51.33029072,,,,,,,,,
396,93.68737564,676,1.546875,71.83194711,0,0,1.87,51.38226468,,,,,,,,,
397,93.64348614,677,1.541375,71.6488462,0,0,1.87,51.43416741,,,,,,,,,
398,93.59959665,678,1.538625,71.59308952,0,0,1.87,51.48599893,,,,,,,,,
399,93.55570715,679,1.530375,71.28080096,0,0,1.87,51.53775923,,,,,,,,,
400,93.50953893,680,1.529,71.28644581,0,0,1.87,51.58819117,,,,,,,,,
401,93.36207091,681,1.529,71.27869211,0,0,1.87,51.58258002,,,,,,,,,
402,93.21460289,682,1.527625,71.2065155,0,0,1.87,51.57672959,,,,,,,,,
403,93.06713487,683,1.518,70.74951513,0,0,1.87,51.57063987,,,,,,,,,
404,92.91966685,684,1.508375,70.29229452,0,0,1.87,51.56431087,,,,,,,,,
405,92.77219883,685,1.502875,70.02706594,0,0,1.87,51.55774259,,,,,,,,,
406,92.62473081,686,1.4265625,66.46247755,0,0,1.87,51.55093502,,,,,,,,,
407,92.47726279,687,1.134375,52.84245655,0,0,1.87,51.54388816,,,,,,,,,
408,92.32979478,688,1.2106875,56.38934052,0,0,1.87,51.53660203,,,,,,,,,
409,92.18232676,689,1.24025,57.75781722,0,0,1.87,51.52907661,,,,,,,,,
410,92.03485874,690,1.296625,60.37407365,0,0,1.87,51.5213119,,,,,,,,,
411,92.02119819,691,1.351625,63.01686528,0,0,1.87,51.58832219,,,,,,,,,
412,92.01096861,692,1.390125,64.8984313,0,0,1.87,51.65723653,,,,,,,,,
413,92.00073903,693,1.384625,64.72787774,0,0,1.87,51.72613427,,,,,,,,,
414,91.99050944,694,1.370875,64.17043738,0,0,1.87,51.79501542,,,,,,,,,
415,91.98027986,695,1.3915,65.22249234,0,0,1.87,51.86387997,,,,,,,,,
416,91.97005028,696,1.398375,65.63174678,0,0,1.87,51.93272792,,,,,,,,,
417,91.95982069,697,1.46025,68.62664335,0,0,1.87,52.00155927,,,,,,,,,
418,91.94959111,698,1.450625,68.26451849,0,0,1.87,52.07037402,,,,,,,,,
419,91.93936153,699,1.42175,66.99409807,0,0,1.87,52.13917217,,,,,,,,,
420,91.92604562,700,1.406625,66.36660456,0,0,1.87,52.20620095,,,,,,,,,
421,91.60718328,701,1.38875,65.38923676,0,0,1.87,52.09943577,,,,,,,,,
422,91.28832095,702,1.387375,65.18997947,0,0,1.87,51.9921532,,,,,,,,,
423,90.96945861,703,1.39975,65.63508618,0,0,1.87,51.88435323,,,,,,,,,
424,90.65059628,704,1.428625,66.84920065,0,0,1.87,51.77603588,,,,,,,,,
425,90.33173395,705,1.447875,67.60754744,0,0,1.87,51.66720113,,,,,,,,,
426,90.01287161,706,1.442375,67.20818278,0,0,1.87,51.557849,,,,,,,,,
427,89.69400928,707,1.439625,66.93709791,0,0,1.87,51.44797947,,,,,,,,,
428,89.37514694,708,1.43275,66.47450196,0,0,1.87,51.33759255,,,,,,,,,
429,89.05628461,709,1.439625,66.64918393,0,0,1.87,51.22668824,,,,,,,,,
430,88.73742228,710,1.441,66.56773603,0,0,1.87,51.11526654,,,,,,,,,
431,87.75529853,711,1.439625,65.86079626,0,0,1.87,50.62073199,,,,,,,,,
432,86.75686507,712,1.43,64.76711171,0,0,1.87,50.11518252,,,,,,,,,
433,85.75843161,713,1.42175,63.74178852,0,0,1.87,49.60801298,,,,,,,,,
434,84.75999815,714,1.423125,63.14905368,0,0,1.87,49.09922336,,,,,,,,,
435,83.76156469,715,1.392875,61.16424445,0,0,1.87,48.58881366,,,,,,,,,
436,82.76313123,716,1.37225,59.62354905,0,0,1.87,48.0767839,,,,,,,,,
437,81.76469777,717,1.22375,52.60322186,0,0,1.87,47.56313406,,,,,,,,,
438,80.76626431,718,1.1276375,47.94668643,0,0,1.87,47.04786415,,,,,,,,,
439,79.76783085,719,1.0366125,43.59209714,0,0,1.87,46.53097417,,,,,,,,,
440,78.76939739,720,1.0861125,45.16473641,0,0,1.87,46.01246411,,,,,,,,,
441,76.16168624,721,1.1966625,48.18125919,0,0,1.87,44.55098268,,,,,,,,,
442,73.49040695,722,1.32825,51.67521866,0,0,1.87,43.04803401,,,,,,,,,
443,70.81912766,723,1.255375,47.12995167,0,0,1.87,41.54075088,,,,,,,,,
444,68.14784837,724,1.166,42.18168397,0,0,1.87,40.02913329,,,,,,,,,
445,65.47656908,725,1.150875,40.05776606,0,0,1.87,38.51318125,,,,,,,,,
446,62.80528979,726,1.1825,39.53380743,0,0,1.87,36.99289475,,,,,,,,,
447,60.1340105,727,1.1825,37.90446558,0,0,1.87,35.46827379,,,,,,,,,
448,57.46273121,728,1.1495,35.2582918,0,0,1.87,33.93931837,,,,,,,,,
449,54.79145192,729,1.156375,33.86676231,0,0,1.87,32.40602849,,,,,,,,,
450,52.11693323,730,1.222375,34.09893538,0,0,1.87,30.86648561,,,,,,,,,
451,49.12171367,731,1.19625,31.4954259,0,0,1.87,29.13240631,,,,,,,,,
452,46.12649411,732,1.2595,31.18130938,0,0,1.87,27.39346693,,,,,,,,,
453,43.13127456,733,1.309,30.34384154,0,0,1.87,25.64966746,,,,,,,,,
454,40.136055,734,1.34475,29.04737855,0,0,1.87,23.9010079,,,,,,,,,
455,37.14083545,735,1.332375,26.66859471,0,0,1.87,22.14748825,,,,,,,,,
456,34.14561589,736,1.321375,24.3485722,0,0,1.87,20.38910851,,,,,,,,,
457,31.15039633,737,1.32275,22.26606555,0,0,1.87,18.62586868,,,,,,,,,
458,28.15517678,738,1.335125,20.34094834,0,0,1.87,16.85776877,,,,,,,,,
459,25.15995722,739,1.31725,17.95796797,0,0,1.87,15.08480877,,,,,,,,,
460,22.16473767,740,1.3365,16.07303635,0,0,1.87,13.30698868,,,,,,,,,
461,20.67431683,741,1.332375,14.96616397,0,0,1.87,12.42896164,,,,,,,,,
462,19.20063288,742,1.335125,13.94684665,0,0,1.87,11.55859167,,,,,,,,,
463,17.72694894,743,1.36125,13.14605209,0,0,1.87,10.68583047,,,,,,,,,
464,16.25326499,744,1.373625,12.17913338,0,0,1.87,9.810678048,,,,,,,,,
465,14.77958105,745,1.373625,11.0897366,0,0,1.87,8.933134407,,,,,,,,,
466,13.3058971,746,1.365375,9.937327049,0,0,1.87,8.053199544,,,,,,,,,
467,11.83221315,747,1.364,8.839660903,0,0,1.87,7.17087346,,,,,,,,,
468,10.35852921,748,1.362625,7.741242888,0,0,1.87,6.286156154,,,,,,,,,
469,8.884845263,749,1.354375,6.60853605,0,0,1.87,5.399047627,,,,,,,,,
470,7.411161317,750,1.353,5.514167764,0,0,1.87,4.509547878,,,,,,,,,
471,6.891122807,751,1.353,5.134076927,0,0,1.87,4.198705353,,,,,,,,,
472,6.394534595,752,1.351625,4.76560065,0,0,1.87,3.901326108,,,,,,,,,
473,5.897946382,753,1.346125,4.383447756,0,0,1.87,3.603141092,,,,,,,,,
474,5.40135817,754,1.359875,4.06076597,0,0,1.87,3.304150304,,,,,,,,,
475,4.904769958,755,1.353,3.67365222,0,0,1.87,3.004353745,,,,,,,,,
476,4.408181745,756,1.343375,3.282563965,0,0,1.87,2.703751414,,,,,,,,,
477,3.911593533,757,1.343375,2.916631147,0,0,1.87,2.402343311,,,,,,,,,
478,3.415005321,758,1.346125,2.554939548,0,0,1.87,2.100129438,,,,,,,,,
479,2.918417108,759,1.1873125,1.928363165,0,0,1.87,1.797109793,,,,,,,,,
480,2.421828896,760,0.403425,0.544445616,0,0,1.87,1.493284376,,,,,,,,,
481,2.252709762,761,0.2578125,0.324062305,0,0,1.87,1.390834228,,,,,,,,,
482,2.094066935,762,0.6391,0.747737216,0,0,1.87,1.294586289,,,,,,,,,
483,1.935424107,763,0.4800125,0.51974208,0,0,1.87,1.198080933,,,,,,,,,
484,1.77678128,764,0.58905,0.586292228,0,0,1.87,1.101318161,,,,,,,,,
485,1.618138453,765,0.7497875,0.680534204,0,0,1.87,1.004297972,,,,,,,,,
486,1.459495626,766,0.8974625,0.73566912,0,0,1.87,0.907020368,,,,,,,,,
487,1.300852799,767,1.06535,0.779382192,0,0,1.87,0.809485347,,,,,,,,,
488,1.142209972,768,1.2032625,0.77393092,0,0,1.87,0.71169291,,,,,,,,,
489,0.983567145,769,1.236125,0.685531462,0,0,1.87,0.613643057,,,,,,,,,
490,0.824924317,770,1.271875,0.592357526,0,0,1.87,0.515335788,,,,,,,,,
491,0.804229306,771,1.285625,0.58449827,0,0,1.87,0.503059952,,,,,,,,,
492,0.787800722,772,1.287,0.573914068,0,0,1.87,0.493422725,,,,,,,,,
493,0.771372138,773,1.287,0.562673728,0,0,1.87,0.48375884,,,,,,,,,
494,0.754943554,774,1.287,0.551402382,0,0,1.87,0.474068298,,,,,,,,,
495,0.738514971,775,1.288375,0.54067706,0,0,1.87,0.464351099,,,,,,,,,
496,0.722086387,776,1.29525,0.532156202,0,0,1.87,0.454607243,,,,,,,,,
497,0.705657803,777,1.288375,0.517955089,0,0,1.87,0.44483673,,,,,,,,,
498,0.689229219,778,1.287,0.506006939,0,0,1.87,0.435039559,,,,,,,,,
499,0.672800635,779,1.285625,0.494052166,0,0,1.87,0.425215731,,,,,,,,,
500,0.656372051,780,1.277375,0.479510083,0,0,1.87,0.415365245,,,,,,,,,
501,0.643583704,781,1.276,0.470263634,0,0,1.87,0.40779467,,,,,,,,,
